"V1","V2"
0.450300610128,-0.308476115526
0.623230062589,-0.244289436785
0.846861399597,-0.123055937166
0.940560698283,-0.006738948007
-0.416245106084,0.516234793246
-0.011173219911,-0.180657640978
-1.575655468851,-0.132098743375
-0.182692802209,-0.314369097688
0.222596287864,0.058772524426
0.826022019818,1.549878814461
1.100331940842,-1.266869237011
-0.667625035581,-0.701647690983
-0.709892800083,-0.075400051043
-0.092588413279,1.054822698569
-1.043375512174,-2.088653144943
-0.241029720842,-0.816225928755
0.024916678244,-0.095929362758
1.730533051945,0.682573394936
-1.699566113837,0.158616687351
0.219509423546,-0.24562760654
1.005963177777,-0.638725524741
0.171210160081,0.666450806356
2.588975231338,0.204379892971
-1.106363889156,-0.572883796594
0.075690242962,0.583902752507
0.223238451693,-2.728320063281
1.43555253339,0.638119923252
-0.40775487826,0.470708853799
-0.088522222535,-1.651089609139
0.2505733505,0.006561571302
0.097660237967,-1.850694368867
0.733317062024,0.439314295658
1.179421219589,0.088640301323
-1.560916095205,0.258968314555
-1.100618856192,-1.096805027386
-0.329347973242,-0.291908251125
0.50053227696,-0.642251584433
0.970067949147,-1.402920532007
0.35614461432,0.008400388621
1.147677269651,-0.528732975346
0.394996565011,1.116735712004
0.475480759848,0.188515297714
0.233087580646,-0.475860654455
1.076089832675,-1.246928901205
-0.150922843198,-0.39798815688
0.738345107879,-0.845829518917
-1.507732943893,-1.61266323794
-0.247098227402,0.711322106216
0.4848931072,-1.3280959011
-0.29048714882,0.072626395355
0.806256329035,0.007502284366
-1.882312251964,-0.143111135767
-0.610654628727,-0.844994319838
-0.2445048855,0.828195991501
-0.066351975255,0.074593538958
1.43616231798,0.753320900057
-1.517348395947,-0.06802402108
-0.92564676085,0.903250526452
1.596942736975,0.410004195269
0.264422954944,-0.419783356473
0.64416876535,-0.118867851193
-1.176565587826,0.362407789468
1.428218881122,3.738955926078
0.216883488189,-0.162916022583
-1.336469066816,-0.732076816726
0.100769288397,-0.052640599367
0.160150035197,0.622788322623
0.868699669297,-0.590086117624
-0.049641235427,0.568381307043
-1.295409159055,0.167544450551
-0.0026838565,0.080870467676
-0.316613725208,0.47090434244
0.632953142745,0.769895740942
1.671747672215,1.377491015818
0.113178170039,-0.013864783566
0.920758015137,0.555234104258
1.205035640625,0.955932466799
-0.357301022732,0.368316160001
1.611381427341,0.678445034039
0.693130260318,1.868050829363
-0.862148324517,0.543621631919
-1.740947060568,-1.420080471627
-0.575265547427,-0.750518470265
-0.772545685914,-1.499985665547
-0.043326252335,-1.666194846243
0.917679517904,1.381978607949
-0.840319566404,-0.720011328767
0.121890685814,-0.155975325487
-1.452838836449,-1.740449558351
0.656530693504,0.725588430277
-0.278598204933,-0.279041094595
1.087685843417,0.482485320389
1.049924195458,-0.459147811531
-1.516290375605,-0.745651781177
-0.393699180851,-0.621656330488
1.748839808343,-0.474692250382
2.059556891931,1.799408758277
1.87724385737,-1.532788580514
-0.559424464595,0.725257503719
0.797959358546,-0.357072094504
0.57414838006,0.060717617946
0.29527187015,0.076477876994
1.487604079197,0.037083932804
-0.991913655667,-1.005685393894
-1.030183827684,-0.090785587584
-1.149645666539,-0.823157264675
-1.608726404449,-2.123721177506
-0.004445308454,-0.159935761101
-0.142427703395,1.440868970416
-0.632811274501,0.496549612466
-0.789278170299,-1.682773066296
-0.944334566116,1.577040314193
-1.118189639203,-1.563494455496
-0.51274439731,-0.389733349542
-1.397833686687,0.388203897067
-0.488541161056,0.512499362931
0.152375081877,-0.115258080221
-0.862242630209,-0.334838210461
-0.016892228164,-0.255850219151
-0.683138779998,0.014816588939
-0.308392828123,-0.665246359254
0.99046307567,-0.596706663332
0.806064510476,0.923589479758
0.288963391699,0.443358559184
1.586250588922,0.744610655869
-1.172008189508,-0.317094948569
1.095927503916,1.245872081275
-0.424397035628,0.860377555644
-1.446294455607,-0.153394542792
0.324154216991,0.970731542662
0.230760907756,2.102081837486
0.75771853468,-1.111738297985
-0.933232284293,0.038498026173
0.752668878824,0.339614620828
-0.169017153923,0.93786421358
0.401029209096,1.767369879144
-0.547694698863,-0.750245379691
-0.236860428765,-2.505041971948
0.887620724892,-0.190587594512
-0.107238490968,0.272723958543
0.715847569582,1.04583804318
0.296468344892,0.101129689461
-0.56219876389,-0.583696113737
-0.751684615091,-0.502464476447
-1.214372745898,-0.507709337597
-0.21906011716,0.647596705953
1.038661452617,-0.567949925786
1.337189738921,0.930447911573
-0.822828481771,1.45787576179
1.190442185558,0.65097356671
0.90455597425,-0.460537702906
-1.536772918807,0.43273620579
-0.562879928293,-0.116753059901
-0.575930850508,0.497325530409
0.0924556651,0.944465244914
0.847105223716,0.426249247593
0.870155379663,-0.160491913205
0.778319781493,-0.664704207862
-0.647726960314,-0.731056812217
1.048296242325,-1.18391319879
1.929447322065,-0.542025451941
0.943600341977,-0.30819793774
0.414554927474,1.399371406944
0.214056271112,-0.452486787737
-1.221985826351,-1.603143505381
0.79844055017,1.067576371429
1.018009214316,-1.093633901778
1.435287443781,-0.197356230942
0.904022166242,1.216825947003
-0.84327817538,-0.46797824159
-1.127049840204,-0.346395378557
0.341747957941,-0.317576016585
-0.456690072712,-0.820387041617
-0.486207681703,-0.410603618665
-0.800896449597,0.209671958224
0.213077520892,-0.319991251179
1.175674200646,0.028519199399
-1.74457760679,0.06829453165
0.410333021682,-1.185259891063
0.999443655609,-0.036563271742
0.837266740574,-0.277351180782
1.005378885218,0.038511732618
-1.096553904318,0.469576960151
-2.035228012662,-0.81091483804
-1.17367228278,2.360491832857
-0.316656916794,0.934405971304
-0.094323104013,0.12156231737
0.570538842147,-0.612387806568
0.224056504895,-0.748477987924
-0.563324901483,-0.433009958811
0.231276763415,-1.164832153425
0.764330905527,0.529616437135
-1.548922379879,-0.52487764753
-0.207032744903,-0.370009488914
-0.131980589865,-0.064391797293
2.254235895459,0.707076274069
-0.925852962425,-0.278997668947
-0.253633679358,-2.68439461952
-0.967489434074,-0.706385401694
2.242444838955,0.662078221484
0.86418132466,0.87574892975
-0.192318307306,-0.189853220863
-0.615292788768,1.574516125757
0.682111145819,0.54161076703
-0.497481083337,-0.452084315624
-0.316487476367,-0.97467834201
0.19776216923,0.265228792301
-1.261263769415,0.594875022996
0.552208310913,1.501197741202
-2.064218937706,-1.812703021509
0.148437137591,1.167600043695
0.873429463702,-0.42339609633
-0.455724930074,-0.050952649327
0.824364691603,0.235767425611
0.74721174274,1.426171765189
0.074887307722,-1.875985921569
0.35039923573,0.233601300223
-2.171417098301,-1.716590913418
-1.489422042155,-0.22115207812
-0.116160098687,-0.111471900442
-2.205505809702,-0.769153014955
-1.021912786903,0.68738108105
-0.486617261223,-0.309160191169
-0.220581920553,-0.407726285187
2.105546118388,-0.019203758876
-1.121883112711,-1.576565152558
-0.488017497109,-1.044621577315
-0.210668813848,0.176014173226
0.504061630194,-0.224482725973
0.945958720232,-2.548662888466
4.148106941907,2.18688714289
0.389960046693,0.260831449097
0.938602204887,0.566520435175
-0.113446921532,-0.437577242211
1.18573842608,0.60007450499
-1.124073634809,-0.522170228116
1.412689088979,-0.772073385759
0.73093323022,0.329064291106
-1.264184399553,1.309935342299
0.933905419108,-1.19249912905
-0.452321772278,-0.855175502023
2.329645502754,1.96384554051
0.624771835681,0.951151993894
0.371625657587,0.252393767801
2.910260563036,1.415190105446
-0.856130282469,-0.125833579361
-1.498454185909,-1.776710846674
0.742556739474,0.261302391285
0.589256941172,1.011234673363
0.034946646233,-0.361234620458
-1.500100505634,-0.110824540773
-0.317891400558,-0.980926753831
0.11367031163,-0.128115054189
-1.366778718647,-0.321785457701
1.898374738622,1.212117759132
1.559231490747,0.884227647953
0.688727106085,-0.909817801519
-0.706039141993,-0.917357487703
-0.807584544103,0.16758671943
-1.564272308692,-0.796661674057
0.714480319248,0.287365971618
-1.707946087261,-2.838147964637
0.50089683539,1.778575050098
0.98244352418,0.294145198796
-0.003338619185,0.229519815636
0.904712765697,-0.728147559542
0.083571407977,0.100980600102
-0.604643472999,-0.351310063525
0.310633798463,-0.366479242728
0.976118704326,0.607881082321
1.144082675466,-0.557732271918
-0.027709393146,0.214994515638
-0.25563451168,-0.550606393602
-0.085390235396,-0.881122704897
1.599484505378,-0.249327867583
0.237775563707,0.821979787565
0.759895131962,2.540772933983
1.969237529717,0.460038236588
-0.18862099311,-1.549288972401
-0.764659345587,0.08228414304
0.780039360165,0.529645413909
-0.723561917444,-0.214512833707
-0.48957971721,0.243111467899
1.02798043109,1.00654368383
0.17752073409,0.195470458903
0.414012104522,-0.065257506867
