# This is simulated data from Onyx
x1	x2	x3	x4	x5	x6
0.14882724139303322	0.26662742101077663	6.6486873010266585	13.483402698476262	22.63667995330377	40.85049278442683
-0.35753246450508425	-0.7688353197278661	-2.3887757448471323	-3.2357632202585025	-1.7213306623574658	0.47311091357092394
0.8645638794687815	4.1558015899349705	7.301127826484098	11.395150055174781	15.640295772200208	21.340295551051796
-0.22505999670526167	2.107665293322592	6.166626279620166	13.645213615410697	26.731337377327357	50.28491565856269
-3.269872278903099	-4.1269764210774245	-4.680631766289128	-5.725920221574211	-4.5113147476045485	-8.398671415719553
1.002032242254205	-0.06511918010885509	-3.85554503925378	-8.37501380423079	-16.60191397895149	-28.544882936823385
-2.425814933226239	-1.2743430790820223	-0.6372427488167696	0.995781230975775	4.218678243777079	13.217787603662174
0.7096982000806984	0.7597329432832621	0.5861941272919653	-1.0584616712113935	-5.8793400528020525	-13.666551567625758
2.165576469730966	3.0386349401751365	5.353965097059532	8.413230580040508	11.435112352160939	12.571914728889489
3.4415630060573394	7.42625863507525	10.753458355628792	13.839522184696758	21.80108949477488	36.90363439132707
0.5032268757494135	2.529378845109644	5.025845271064411	10.16847208859603	18.14834403711998	27.11838646130272
2.218569954400312	3.4391214648071315	3.87421201512137	5.018847276533689	5.289225078316525	5.855129122812533
0.6035087965136667	1.566159535801072	5.017986934102604	9.30397134477954	17.35764570867618	29.381224900937973
1.483145889627399	0.37182349808111215	0.4199530400997755	0.349733092522305	-0.8651202339382893	-3.282275040935808
-1.1050169539315393	0.7643636399352547	0.8941087889752148	2.5449228953761454	6.092519813203268	9.781811642516017
0.31040873331002317	0.1865837194014548	1.3958096219527412	2.1078400846128815	2.0496297189373314	0.40388343059281695
-0.26462711186715904	-1.7950140539208026	-2.7808118961282977	-9.702873787705872	-16.3366321659872	-25.497528557009915
1.1465379020922675	3.120299625107426	4.200142118237883	4.658520269218755	2.198047442595935	-4.292953152064943
1.4875178133623481	4.07698507434649	4.9935726339122795	6.240628311847113	5.846401960782074	6.311644177282467
0.10265434211118146	0.23246267952235966	5.090160275059027	9.69162513834728	15.367051848294825	24.320940987166544
-0.8541097630263133	-0.5223259261692603	-2.62467034395538	-8.447682609822511	-16.265353465008033	-30.695331895056384
1.5882438262451941	7.873095862907668	11.234905664264678	19.210398780236453	30.832025355505145	46.13022750707346
-0.17801201963220348	-1.73428620987249	-0.036033713233636355	1.22989936782295	6.114765614057966	13.282670098680239
-1.6299711076151566	-1.6877680602406522	1.4704276348435874	5.379614231339143	9.316200519228062	17.269184750818606
0.35395884124392696	3.170900818073197	7.610194443435018	15.30398439072966	27.400481191874782	40.56574688915472
1.7173071818622714	2.29518187919155	2.2680709981888905	3.1130352648635697	5.589902115595453	5.758425872768211
-1.2140504043694265	-2.160975119948519	-6.789799450466214	-12.425915856528032	-24.497913506758717	-48.24974669641458
0.8058238041639512	0.8694030208912353	1.9062565861523586	2.9639054010452854	5.26152965980795	10.457275014774916
1.0549140141895972	3.2507230724890923	5.3937359899354345	8.599056193325826	15.320512914015872	23.62025055819239
1.6528565555242216	0.9594202207188034	-2.093945088670041	-8.33035931921507	-17.75573361043482	-26.673732996359952
-0.27093269853586555	0.8429121700983102	3.3232952595018745	8.41742587766663	15.614316565189945	30.177929400038536
1.0477358417725053	0.17082366249085523	-0.9973719196037929	-4.259663515427394	-12.581397263626783	-27.39443458348191
-0.47800735163623065	-0.6746840012968609	0.717503129016936	0.5185990197424415	-1.069433125743891	-6.2969077530537785
-1.9234978198061738	-1.3236255773537104	-0.9623611519202329	-4.302841319152743	-12.057614104905038	-30.69348006022092
-1.8076828237131815	0.31203249959280965	3.342640095505438	5.3640131415172565	8.942848103826709	14.31747459347063
1.0549808885492769	1.4421438955945933	0.7034079622740899	-0.9868403250811326	-1.277960006193779	-3.97459314412024
-0.2670446379472837	-2.4804519916730308	-1.2245629656215993	-2.1352193370577517	-2.117926864466896	-1.9813286607756382
-0.7138050846205084	2.2085652027761395	9.095164890866151	19.17320169713185	35.16494891788923	59.212424394805886
-0.2908111384977873	-0.9110280689150216	0.4984492805775256	0.008329806531356176	-1.9329921119572164	-10.038480587414623
1.0657739875032468	-0.819109083501854	-2.4794748099618014	-5.9451647712185585	-12.778235792932929	-26.634718119774142
0.8154643505719282	2.1411599810847104	4.751023882061467	6.753473334339598	10.305593821279096	13.12573543436104
-1.64102165315445	-0.47978379535943527	1.2162157280290566	4.762255602466029	9.92400751818876	20.735602780295686
-0.24902434191331224	-0.4736456813578196	0.011231667941599799	4.44143715261078	11.828437868439412	20.42676992500219
-1.3240090409916412	0.45572162180739073	4.318274041357499	7.569155589790453	15.346788913895246	19.55762557027328
-0.10336814716012865	1.8616255382305704	1.1655533669504428	2.07932989439381	6.4519328663292015	12.300732333455231
4.297593987679884	7.513191785439586	12.178125361560275	15.019968769057073	23.860177812993904	39.04304376381948
