   -0.955137    -1.517298    -0.174243    -0.071966     0.426339    -2.558013      1
    1.995495     1.346693     2.168907     2.171620     0.013798    -2.558013      1
    0.621976    -0.244927    -0.884270    -0.487234     0.031845    -2.558013      1
   -0.728588     0.716542    -2.082024    -0.662359     0.760991    -2.558013      1
   -1.702373    -2.350693    -2.189671    -2.708408    -0.504917    -2.558013      1
    1.351355     1.251241     1.963175     1.595950    -0.150884     1.518742      2
    1.961587     2.564318     4.424828     3.940466    -0.742576     1.518742      2
    1.491751     3.938342     3.445446     4.044674     1.133609     1.518742      2
    4.025834     3.902175     3.562008     5.543893    -0.617893     1.518742      2
    1.377306     2.780426     4.584523     6.071126    -0.389518     1.518742      2
   -0.241471     1.584853     1.376976     3.287959     0.482652    -1.309484      3
    0.056004    -0.811390     0.167942     0.812166    -0.049031    -1.309484      3
    2.105282     2.678036     2.495314     4.822407     0.372719    -1.309484      3
   -2.722354    -3.626021    -3.964301    -5.502736    -1.174224    -1.309484      3
   -0.235328    -1.828121    -1.681069    -1.695840    -1.191704    -1.309484      3
   -0.747275     0.282312     0.482362     1.508848    -0.478418    -0.017450      4
    1.852745     1.308685     1.497754     0.854201     0.364170    -0.017450      4
    2.790935     3.470837     4.227338     5.481340     0.769177    -0.017450      4
    2.348890     2.622091     3.601257     3.588313    -0.554117    -0.017450      4
    2.170026     3.113484     1.983634     0.425835     0.815127    -0.017450      4
    1.782670     3.504649     3.123711     4.598768     0.610258    -1.619731      5
    2.092942     0.939153     1.042149     0.099870     0.820156    -1.619731      5
   -0.349772    -3.405650    -3.721847    -5.771696    -1.154482    -1.619731      5
   -1.095862    -2.136720    -2.955396    -4.486973    -1.684483    -1.619731      5
    1.493832    -0.819486    -1.402019    -0.728670    -0.625244    -1.619731      5
    1.120060     0.158172     2.825174     3.357758    -1.193520    -0.427322      6
    1.555956     3.115524     1.206044    -0.042271     0.653039    -0.427322      6
    2.535866     1.076885     1.661207     1.265786     0.388807    -0.427322      6
   -1.265791    -0.431763     0.243235    -0.397617    -0.984970    -0.427322      6
    0.149200     2.901945     2.730516     2.809889     0.760654    -0.427322      6
    2.816812     0.902440    -0.198262    -0.134361     0.365612    -0.450450      7
   -0.097531    -1.842077    -2.995858    -2.795304    -1.470665    -0.450450      7
    0.031803    -0.161533    -3.359651    -1.961461    -1.338984    -0.450450      7
    2.406443     2.186637     3.949739     3.132943     1.374337    -0.450450      7
   -0.963214    -2.179335    -3.179777    -5.007629    -1.975323    -0.450450      7
    0.835952     2.777597     4.647567     5.319309     1.671923     1.035178      8
   -1.615618    -0.141958    -0.428982    -1.326131    -0.958235     1.035178      8
    2.516078     5.247390     6.135914     8.137620    -0.273422     1.035178      8
    2.088996     3.170651     5.009120     4.478806     0.223186     1.035178      8
    3.246009     2.933085     2.940113     2.691713    -0.709636     1.035178      8
    0.554617     2.664165     3.887428     2.975353     0.548944     0.600215      9
    1.190698     3.451850     5.104504     7.031593     0.490196     0.600215      9
    2.045303     0.721261     1.878529     2.740116    -0.738583     0.600215      9
    1.962164     2.711603     2.226004     4.200572    -0.981991     0.600215      9
    2.163843     3.640973     5.348173     6.066646     1.445762     0.600215      9
    0.335137    -0.318211    -1.559254    -1.957225     0.015105    -0.362529     10
   -1.046413    -0.703537    -1.101331     0.131181    -0.407812    -0.362529     10
   -1.062481    -0.371310     1.017239     0.541390     0.061733    -0.362529     10
   -1.482305    -1.360261    -2.256031    -3.263208    -0.950887    -0.362529     10
    0.197499     0.841753     1.909384     1.774734    -0.094261    -0.362529     10
   -0.341213    -0.094706    -0.018086     0.448688    -0.153003    -1.669402     11
   -1.599377     0.027281    -0.330761     1.238621     0.424874    -1.669402     11
    0.376393    -1.862692    -1.538853    -2.892972    -0.680028    -1.669402     11
    0.239070     1.272002     1.087475     1.557615    -0.074243    -1.669402     11
   -0.544323     0.037591    -1.424259    -1.770862     1.134897    -1.669402     11
    0.918695     0.609331     0.814382     0.958426    -0.438785     0.593264     12
    0.880618     1.851639     2.699285     2.699987     1.315423     0.593264     12
    1.072450     2.755230     2.379470     3.931377    -0.209506     0.593264     12
   -0.155465     2.564593     1.119159     2.258941     0.016629     0.593264     12
    0.558537    -2.055779    -0.824322    -2.990206    -0.152589     0.593264     12
    2.411548     2.474623     4.817043     6.042751    -0.757517     0.724941     13
    5.072907     7.175354     7.971645     8.320271     1.537741     0.724941     13
    0.359372     2.344945     2.394834     6.450339    -0.740521     0.724941     13
    1.779044     3.903641     3.251891     5.684951     0.362960     0.724941     13
    3.355712     3.012673     4.535353     3.253402     0.489339     0.724941     13
    1.635754     2.408654     3.475326     3.424950    -1.173690    -1.270415     14
    3.947824     5.613199     6.113637     6.745060    -0.217275    -1.270415     14
    0.744433     0.490000     2.232075     2.415801    -0.713854    -1.270415     14
    1.371698     2.852248     5.123056     7.786950     0.240982    -1.270415     14
   -0.306552     0.378577     4.227039     6.759374    -0.749740    -1.270415     14
    2.163036     5.176234     6.025760     9.318345     2.270993    -0.517768     15
    2.684073     4.528538     6.971040     8.675200     1.602478    -0.517768     15
    2.478075     3.376061     3.525059     3.112227     0.362739    -0.517768     15
   -1.906374     0.482739     1.386083     0.487331    -0.759534    -0.517768     15
    2.919427     4.266307     3.280621     4.405699     1.424538    -0.517768     15
    5.689177     8.006649     8.459885     8.564483     0.742895     1.471943     16
    3.408545     5.145271     4.641666     6.892802     0.706999     1.471943     16
    3.980698     6.595308     9.928282    10.568347     0.034730     1.471943     16
    0.086100     1.240310     2.010949     3.294928    -1.249445     1.471943     16
    1.784244     2.891279     6.224420     7.348668    -0.309209     1.471943     16
    3.443767     5.117449     8.061118     9.197920     1.028591    -0.102672     17
    2.417741     4.352918     1.959725     5.000339     0.134860    -0.102672     17
    3.945006     5.762797     7.281274    10.281094     0.387146    -0.102672     17
    0.588156     0.992064     1.008464     2.532290    -1.617728    -0.102672     17
    3.666865     3.404300     4.420611     6.634268    -0.000317    -0.102672     17
    0.220813     0.461057    -0.308061    -0.414937    -0.739331    -0.657847     18
    1.034361    -0.392190    -0.311099    -1.886743    -0.140446    -0.657847     18
    0.363670    -0.928731    -0.843793    -1.336140    -0.666756    -0.657847     18
    0.275840    -2.178739    -2.331635    -4.034314    -0.407708    -0.657847     18
    1.954565     1.079724     2.894499     1.854661     1.384687    -0.657847     18
    0.329011    -0.952121     0.903445     1.600689     0.368627    -1.404503     19
    2.018170     2.887964     2.835139     3.516463     1.045532    -1.404503     19
    0.762541     1.911524     1.795329     2.630861     0.236437    -1.404503     19
    0.162924     2.084072     2.415327     2.922016     1.537033    -1.404503     19
   -2.084581    -1.273851     0.000719     1.212244    -1.438758    -1.404503     19
   -0.949433    -1.304647    -1.802588    -1.627164    -0.297849    -1.181811     20
    0.222227    -0.239007     0.687234    -0.019627    -0.377047    -1.181811     20
   -0.638765    -1.122052     1.049950    -0.028406    -1.367844    -1.181811     20
    0.294948     2.401920     2.834609     2.399479     0.718230    -1.181811     20
    1.379539     3.365402     3.638332     6.751132     1.665011    -1.181811     20
    2.270539     3.028941     3.707107     3.882503     0.654990     1.017909     21
    4.846739     5.650947     5.452314     5.605391     1.791898     1.017909     21
    2.174867     3.266640     3.361419     6.113799     0.316417     1.017909     21
    2.272978     3.024126     3.518818     3.789907    -0.161117     1.017909     21
    1.650723     1.918856     0.338036     1.200193     0.486769     1.017909     21
   -0.587326    -2.846197    -5.541288    -5.985913    -0.980358     0.027934     22
    2.678021     3.597242     4.885406     5.218587     1.270243     0.027934     22
    0.295973    -2.055266    -2.633374    -2.230260    -0.461448     0.027934     22
   -1.146033    -2.586607    -3.154993    -4.693265    -0.968510     0.027934     22
    2.488950     1.015560     0.162015     0.812421     0.460442     0.027934     22
    0.509602    -0.542793     0.793007    -0.410707    -0.566020     1.242969     23
    3.209263     3.006003     1.666264     3.353219     0.764650     1.242969     23
    2.908036     4.926874     6.681873     7.817377     0.815690     1.242969     23
    0.905164     2.819802     2.810487     1.994152     0.845129     1.242969     23
    1.063835     1.077744    -0.040954    -0.577625    -0.117066     1.242969     23
    2.479490     3.693634     1.821907     2.848037     0.597691     0.196576     24
    0.172256    -1.757676    -0.651054    -1.698225    -0.453911     0.196576     24
    2.536919     4.296615     5.177348     5.981474     2.157229     0.196576     24
    2.282163     4.205269     6.600538     7.713556     1.530184     0.196576     24
    2.873260     1.635265     2.097968     2.659792     0.030602     0.196576     24
   -0.098824     0.489379     2.699218     4.189494    -0.892413    -0.770052     25
    4.074671     4.821096     6.204752     6.600527     0.665003    -0.770052     25
    1.592450     1.152500     1.542224    -0.488972    -0.832716    -0.770052     25
   -0.766962     0.675507     3.111216     3.447382    -0.178161    -0.770052     25
    1.559230     2.127335     5.686888     3.801184    -0.147314    -0.770052     25
    1.412987     3.329436     2.382389     3.136509    -0.153116    -0.053332     26
    2.925608     2.036389     1.391307     2.467862     0.055474    -0.053332     26
    1.015578    -1.976227    -4.153737    -6.396968    -2.492747    -0.053332     26
    1.283400     0.882478    -1.355137    -2.233141    -0.190269    -0.053332     26
    1.134562     0.763563     2.150236     0.993413    -1.638265    -0.053332     26
   -0.213015     0.047347     2.665807     1.435390     0.539295    -1.184874     27
   -2.086075    -2.244343     1.036365     2.408445    -0.867763    -1.184874     27
   -0.020418     1.115312     1.155497     0.282144     1.150740    -1.184874     27
   -2.021565    -2.226715    -3.541440    -3.195411    -0.117979    -1.184874     27
   -0.337890    -1.866479    -2.315520    -2.343196    -0.355776    -1.184874     27
    5.199544     5.623371     6.188958     6.441972     0.636674     1.253777     28
    2.356361     1.632162     1.642656     3.232229    -0.039966     1.253777     28
    5.187739     6.646226     5.969148     8.820731     0.525070     1.253777     28
    2.716230     4.979677     5.121248     4.607886     0.065417     1.253777     28
    2.684849     1.547978     2.066812    -0.406416    -0.924443     1.253777     28
    4.717885     6.278184     7.749373    11.668357     0.063315     2.299429     29
    1.683291     2.650327     2.196907     5.575121     0.716772     2.299429     29
    2.844311     3.174378     5.742687     6.794578    -0.690486     2.299429     29
    3.443900     4.822863     6.916511     8.603160     0.681980     2.299429     29
   -0.552784     1.828672     3.518332     4.262538    -1.684553     2.299429     29
   -2.527467    -0.622174    -1.238427    -1.003973     0.113974     1.001938     30
   -2.337447    -2.596413    -1.809853    -2.361444    -3.779627     1.001938     30
    1.829812     5.102849     5.325930     8.127319     2.389844     1.001938     30
    2.658377     3.450400     6.148079     8.799778     1.392316     1.001938     30
    0.161396     0.854977     2.384536     4.623076     0.032624     1.001938     30
    1.820086     1.528248     1.509913    -0.807610     1.041138    -1.477650     31
   -0.009601    -0.288563     1.872760     2.117590     0.295728    -1.477650     31
    0.881528     0.059310    -1.103263    -2.819353    -0.230915    -1.477650     31
    0.008996    -0.409495    -1.582532    -1.195638     0.732587    -1.477650     31
    0.209094     1.046989     1.705501     4.302759    -0.895415    -1.477650     31
    4.052227     5.231727     6.744244     8.301014     1.448893     0.880180     32
    2.318558     4.199135     8.035793     9.751001    -0.190621     0.880180     32
    0.156983    -0.310380    -0.433201    -1.578850    -0.151486     0.880180     32
    0.899242     1.457703     2.867671     4.093563    -2.154469     0.880180     32
    1.376371     1.965438     3.586796     5.061174     0.839837     0.880180     32
    2.757521     3.847596     3.476121     3.600842     0.284641    -0.119695     33
    4.221466     1.244876     1.200680     1.194171     0.503910    -0.119695     33
    1.480751    -0.009748     2.343856     2.455204     0.640912    -0.119695     33
    3.772173     5.046038     4.553078     5.708142     0.481635    -0.119695     33
    2.801333     2.233144     2.583211     2.035139     1.161354    -0.119695     33
    4.257005     4.130426     4.542825     4.712309     0.393796     1.866813     34
    3.603763     3.555927     4.911025     6.224592    -0.097389     1.866813     34
    3.827151     5.040368     6.048495     9.116898     0.529361     1.866813     34
    1.423029     1.918139     1.276126     0.520343    -2.238135     1.866813     34
    2.910556     4.852621     5.063485     6.944715     0.313174     1.866813     34
    0.689629     1.483766     3.114511     5.251937     0.240621    -0.314785     35
    1.259828    -0.316785    -0.860289     0.537206    -0.814073    -0.314785     35
    0.903898    -0.685948    -0.391318     0.000858    -0.461081    -0.314785     35
    0.611178     1.118304     0.852639     1.335129     0.305371    -0.314785     35
    0.399179     1.945805     1.587316     1.573902     2.214303    -0.314785     35
    2.657292     1.514608     2.723015     0.622384    -0.958485    -0.880459     36
   -0.567059    -1.871204    -3.904464    -3.565236    -0.858263    -0.880459     36
    0.717428     0.434880     2.120968     3.689037    -0.307530    -0.880459     36
   -0.968563    -1.342153    -2.627313    -1.774127    -1.601163    -0.880459     36
    1.303196     1.015745    -0.666071    -0.643661     0.078511    -0.880459     36
   -1.053998    -0.361504     0.670496    -2.846954    -1.734975     1.136831     37
    3.711307     2.082637     3.643117     3.449017     0.764597     1.136831     37
   -0.270205    -0.049169     0.115975    -0.103325     0.696803     1.136831     37
    3.998576     4.440570     7.596693     9.587534     1.115597     1.136831     37
    3.624073     4.074047     5.375331     6.657269     0.075784     1.136831     37
    0.385294     0.119303     0.489112     0.368925    -0.100992    -0.184842     38
    1.507138     1.552543    -0.993267     0.218465    -0.231859    -0.184842     38
    0.025757    -0.606889     0.399790    -1.747984    -0.201513    -0.184842     38
    2.848253     1.522664     1.329153     1.915012     1.087144    -0.184842     38
   -0.068059     2.068167     1.974283     2.809897    -0.631371    -0.184842     38
    3.839956     4.565288     6.807587     8.312584     0.974428    -0.228162     39
    0.395146    -0.435962     0.969478     0.419206    -0.222354    -0.228162     39
    1.183324     0.472325    -0.651063    -2.028345    -0.972636    -0.228162     39
   -0.097277     1.203097     1.890001     2.407247    -0.678854    -0.228162     39
    1.472462     0.799324    -0.021283    -0.546191     0.609019    -0.228162     39
    0.852229     1.298606     4.774654     4.029667    -0.386290    -0.812897     40
    0.652371     0.760663     2.329668     1.552304    -0.272099    -0.812897     40
   -0.360527     0.865387     0.644228     1.891096    -1.857995    -0.812897     40
    3.899849     3.364991     3.795785     6.604751     1.429312    -0.812897     40
   -0.218444    -0.231077     1.045942     1.919034     0.661750    -0.812897     40
    1.810189     0.026847     2.851443     2.874860     1.308636    -0.532281     41
    0.192609     0.496348     1.133048     1.768545    -0.161099    -0.532281     41
    1.066917     2.834727     1.473301     3.185367     0.702078    -0.532281     41
    1.392115     0.399283    -2.345931    -2.453576     0.035849    -0.532281     41
    1.773850     0.564112    -0.167692     1.123049     1.461393    -0.532281     41
    0.458231     0.723399     0.882507    -0.175770     0.147066    -0.532281     41
    0.456419    -0.519760     0.102688    -1.468662    -0.654540    -0.532281     41
   -0.117929    -0.374624    -2.185611    -1.516814    -1.012701    -0.532281     41
    1.290158     3.525510     4.479370     7.181684     1.449034    -0.532281     41
   -0.115852    -0.240617     0.187694    -1.954387     1.399874    -0.532281     41
   -1.555611     0.883724     1.330494     4.245403    -0.486842     0.398138     42
    1.127453     3.726967     5.499692     6.379008     1.069429     0.398138     42
   -0.934037    -1.599285    -0.611744     0.843952    -1.859146     0.398138     42
   -1.144707     1.916657     2.381287     4.094001    -0.215320     0.398138     42
    2.626502     2.073392     2.362490     1.701951    -0.189662     0.398138     42
    2.451630     4.929506     3.786483     6.809589     0.744209     0.398138     42
   -0.638108    -0.143513    -0.253533     1.676394    -0.559702     0.398138     42
   -1.706146    -0.239856    -0.903244    -1.414974    -0.533112     0.398138     42
   -1.218409     0.221734     0.844992     0.550272    -2.192354     0.398138     42
    1.657864     1.953133     2.247345     1.526885     1.221683     0.398138     42
    1.107318     1.780032     0.087215     2.827842    -0.006239    -0.544998     43
   -3.252627    -1.164917     0.581893     1.533848    -2.076877    -0.544998     43
    1.842450     2.400743     4.095925     6.365035     0.168188    -0.544998     43
    2.609628     0.550155    -1.138898    -2.498287     1.254582    -0.544998     43
   -0.805539     0.040197    -0.886514    -0.277449    -0.809420    -0.544998     43
   -0.126346     0.706267    -0.401502    -1.350757     1.383343    -0.544998     43
    1.558723     1.395028     0.247346     1.443156     1.525539    -0.544998     43
    0.629565     1.204621     1.078205     1.889372     0.715904    -0.544998     43
    2.418863     1.937336     2.619322     3.175658    -0.360020    -0.544998     43
   -1.063944    -1.880092     0.471001     0.671378    -0.308073    -0.544998     43
   -0.067941     1.565815    -0.439871     1.639028    -0.804280    -1.012063     44
    0.286116     0.757417     0.362332     0.244336    -0.225997    -1.012063     44
    1.817090     0.897874     3.861404     4.337654     0.227607    -1.012063     44
    0.974313     3.207450     2.184862     2.385857     0.961674    -1.012063     44
    1.710483     4.075589     4.623925     6.407084     1.096006    -1.012063     44
   -2.808229    -1.384068     0.683349    -0.111706    -1.592637    -1.012063     44
    0.342242     1.618790     2.804647     2.161735     0.288199    -1.012063     44
    0.885507     1.511446     0.657823    -0.796564     0.582916    -1.012063     44
   -0.572551    -0.889673    -0.060360    -1.111474    -1.290374    -1.012063     44
    0.943995     2.192144     3.399184     3.437857    -0.097870    -1.012063     44
    2.129813     1.260254     3.735334     3.621088     0.530220     1.547520     45
    4.023816     6.411167     6.233406     7.166225     1.997318     1.547520     45
    2.843471     3.094066     2.227249     2.825979    -0.193417     1.547520     45
    5.092668     6.564048     6.452362     9.431860     1.675735     1.547520     45
    0.429460    -0.410037     1.087260     1.173825    -1.854639     1.547520     45
   -0.570368    -0.025387    -0.235715     2.552629     0.546481     1.547520     45
    1.935486     2.198419     0.547434    -0.902731    -1.576520     1.547520     45
    2.487952     0.534018     0.875980    -0.172611    -1.295300     1.547520     45
    4.854127     5.500069     6.051075     6.154105     0.854594     1.547520     45
    1.961924     1.705407     0.762665     0.529740     0.024525     1.547520     45
    0.309595    -0.617919    -0.015394     0.102437    -0.475100    -1.797800     46
    1.137663     1.233531     2.485868     1.742785    -0.070289    -1.797800     46
   -0.553802    -0.143961    -0.847874    -1.474645     0.109431    -1.797800     46
    0.027365    -0.039428    -2.215515    -1.107465    -1.075668    -1.797800     46
   -0.235857    -0.532885    -0.588345    -1.471811    -0.341643    -1.797800     46
   -1.340456     0.102397     2.357647     2.677703     0.161801    -1.797800     46
   -0.246265     0.650016     0.436351    -0.539773    -0.025317    -1.797800     46
    2.523368     3.546086     4.025568     5.395308     2.360203    -1.797800     46
    0.052224    -1.309819    -0.560975    -2.875788    -0.229237    -1.797800     46
   -1.305418     0.813149    -1.238751    -1.869937    -0.586546    -1.797800     46
    1.953241     4.092879     4.875442     6.248911    -0.050801    -0.099589     47
    0.521149     3.451402     4.477551     6.833636     0.055690    -0.099589     47
   -1.883922    -2.252123    -2.591234    -2.192493    -1.834574    -0.099589     47
    2.892969     3.932014     7.832853     7.311158     1.101954    -0.099589     47
    2.270179     2.599510     4.142640     6.506101    -0.181022    -0.099589     47
    3.145627     4.070665     5.254911     6.208621     1.710942    -0.099589     47
   -0.090617    -0.453320    -1.214390     0.818522     0.305642    -0.099589     47
    2.290372     4.668381     6.619717     8.587119     0.536587    -0.099589     47
   -1.462558     0.733026     2.760068     3.384302    -0.501320    -0.099589     47
    3.845570     4.755503     7.674505     9.788882    -0.187168    -0.099589     47
   -2.858539    -1.364960     0.816788     1.704932    -0.683299     0.252683     48
   -1.759603    -1.239539    -2.071318    -0.511966    -0.078086     0.252683     48
   -1.331564     0.705899     2.456757     2.683647    -0.264217     0.252683     48
    1.879732     4.010732     4.524823     5.284889     1.311285     0.252683     48
   -1.635554     1.704534     2.574094     4.507515    -0.377838     0.252683     48
    1.703399     1.664070     2.079383     2.443504     0.466611     0.252683     48
    0.587590     0.026216     0.516777     0.619795    -0.115996     0.252683     48
    0.953751     3.570617     4.810181     5.703928    -0.053006     0.252683     48
   -0.901202     1.568668     3.258590     1.716326    -0.444636     0.252683     48
   -0.116233    -0.117233    -0.124412    -1.098550     0.395008     0.252683     48
    1.428731     1.237476    -0.587723     2.217641     0.050114     0.256236     49
    2.611731     2.716377     3.347902     2.734036     1.885874     0.256236     49
    0.263367     3.948420     4.899970     5.380471     0.687147     0.256236     49
    4.362890     5.160841     7.048446     9.951305     0.343847     0.256236     49
    0.401243     1.231836     2.819064     4.131465    -0.667611     0.256236     49
    0.796742     1.653523     1.196235     3.288101     0.003320     0.256236     49
    1.803227     1.683028     1.204236     1.300451    -0.294056     0.256236     49
    4.365038     1.933509     2.612536     3.474020     0.806957     0.256236     49
   -0.748725    -2.286441     0.032506     1.078408    -1.324148     0.256236     49
    1.608902     1.598225     3.675406     4.363595     0.632362     0.256236     49
   -1.233300    -3.262667    -3.734147    -3.224671    -0.762052    -0.115232     50
    2.014909     2.781522     2.640986     5.453641     1.431638    -0.115232     50
    3.592653     5.661548     6.565641     8.586797     2.299033    -0.115232     50
    0.777245     1.077732     0.877637     2.275427     0.436940    -0.115232     50
    0.143802     0.354979     0.863472     3.053126    -1.291650    -0.115232     50
    2.802719     2.924591     4.046316     4.437513     0.650115    -0.115232     50
    2.539936     3.420543     3.410299     1.718096     0.979679    -0.115232     50
    0.246165    -1.584322    -0.140238    -1.435795    -0.628068    -0.115232     50
